question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct,Latitude,Longitude
104508,60091,2020,Maine CD-2,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,461,v,v,IVR/Text,U.S. President,0,,2010/11/19,10/13/19,,,FALSE,,,FALSE,FALSE,10/15/19 10:40,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_ME_101519.pdf,general,Sanders,Bernard Sanders,DEM,49,45.367584,-68.972168
104508,60091,2020,Maine CD-2,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,461,v,v,IVR/Text,U.S. President,0,,2010/11/19,10/13/19,,,FALSE,,,FALSE,FALSE,10/15/19 10:40,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_ME_101519.pdf,general,Trump,Donald Trump,REP,47,45.367584,-68.972168
104510,60091,2020,Maine CD-2,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,461,v,v,IVR/Text,U.S. President,0,,2010/11/19,10/13/19,,,FALSE,,,FALSE,FALSE,10/15/19 10:41,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_ME_101519.pdf,general,Warren,Elizabeth Warren,DEM,47,45.367584,-68.972168
104510,60091,2020,Maine CD-2,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,461,v,v,IVR/Text,U.S. President,0,,2010/11/19,10/13/19,,,FALSE,,,FALSE,FALSE,10/15/19 10:41,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_ME_101519.pdf,general,Trump,Donald Trump,REP,48,45.367584,-68.972168
104336,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Biden,Joseph R. Biden Jr.,DEM,48,40.367474,-82.996216
104336,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Trump,Donald Trump,REP,46,40.367474,-82.996216
104337,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Buttigieg,Pete Buttigieg,DEM,43,40.367474,-82.996216
104337,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Trump,Donald Trump,REP,47,40.367474,-82.996216
104338,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Harris,Kamala D. Harris,DEM,43,40.367474,-82.996216
104338,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Trump,Donald Trump,REP,47,40.367474,-82.996216
104339,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Sanders,Bernard Sanders,DEM,47,40.367474,-82.996216
104339,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:22,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Trump,Donald Trump,REP,47,40.367474,-82.996216
104340,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:23,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Warren,Elizabeth Warren,DEM,47,40.367474,-82.996216
104340,60060,2020,Ohio,383,Public Policy Polling,993,Innovation Ohio,Public Policy Polling,263,Public Policy Polling,B,776,v,v,IVR/Text,U.S. President,0,,2010/10/19,2010/11/19,,,FALSE,,,FALSE,FALSE,10/14/19 11:23,,http://innovationohio.org/wp-content/uploads/2019/10/OhioResults.pdf,general,Trump,Donald Trump,REP,47,40.367474,-82.996216
104343,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Biden,Joseph R. Biden Jr.,DEM,49.7,35.782169,-80.793457
104343,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Trump,Donald Trump,REP,46.4,35.782169,-80.793457
104344,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Sanders,Bernard Sanders,DEM,48.5,35.782169,-80.793457
104344,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Trump,Donald Trump,REP,47.7,35.782169,-80.793457
104345,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Warren,Elizabeth Warren,DEM,47.6,35.782169,-80.793457
104345,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Trump,Donald Trump,REP,48.5,35.782169,-80.793457
104346,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Harris,Kamala D. Harris,DEM,46.9,35.782169,-80.793457
104346,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Trump,Donald Trump,REP,49.3,35.782169,-80.793457
104347,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Buttigieg,Pete Buttigieg,DEM,46.8,35.782169,-80.793457
104347,60063,2020,North Carolina,1516,East Carolina University,,,East Carolina University,523,East Carolina University,,1076,rv,rv,IVR/Online,U.S. President,0,,2010/2/19,2010/9/19,,,FALSE,,,FALSE,FALSE,10/14/19 14:37,,https://surveyresearch.ecu.edu/wp-content/pv-uploads/sites/1566/2018/06/ECU_Poll_Report_Impeachment_Election_October_2019.pdf,general,Trump,Donald Trump,REP,49.4,35.782169,-80.793457
104254,59938,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1003,rv,rv,Live Phone,U.S. President,0,,2010/6/19,2010/8/19,,,FALSE,,,FALSE,FALSE,2010/10/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-october-6-8-2019,general,Biden,Joseph R. Biden Jr.,DEM,50,,
104254,59938,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1003,rv,rv,Live Phone,U.S. President,0,,2010/6/19,2010/8/19,,,FALSE,,,FALSE,FALSE,2010/10/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-october-6-8-2019,general,Trump,Donald Trump,REP,40,,
104255,59938,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1003,rv,rv,Live Phone,U.S. President,0,,2010/6/19,2010/8/19,,,FALSE,,,FALSE,FALSE,2010/10/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-october-6-8-2019,general,Warren,Elizabeth Warren,DEM,50,,
104255,59938,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1003,rv,rv,Live Phone,U.S. President,0,,2010/6/19,2010/8/19,,,FALSE,,,FALSE,FALSE,2010/10/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-october-6-8-2019,general,Trump,Donald Trump,REP,40,,
104256,59938,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1003,rv,rv,Live Phone,U.S. President,0,,2010/6/19,2010/8/19,,,FALSE,,,FALSE,FALSE,2010/10/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-october-6-8-2019,general,Sanders,Bernard Sanders,DEM,49,,
104256,59938,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1003,rv,rv,Live Phone,U.S. President,0,,2010/6/19,2010/8/19,,,FALSE,,,FALSE,FALSE,2010/10/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-october-6-8-2019,general,Trump,Donald Trump,REP,40,,
103957,59902,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,1483,rv,rv,Live Phone,U.S. President,0,,2010/4/19,2010/7/19,,,FALSE,,,FALSE,FALSE,2010/8/19 15:16,,https://poll.qu.edu/national/release-detail?ReleaseID=3643,general,Biden,Joseph R. Biden Jr.,DEM,51,,
103957,59902,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,1483,rv,rv,Live Phone,U.S. President,0,,2010/4/19,2010/7/19,,,FALSE,,,FALSE,FALSE,2010/8/19 15:16,,https://poll.qu.edu/national/release-detail?ReleaseID=3643,general,Trump,Donald Trump,REP,40,,
103958,59902,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,1483,rv,rv,Live Phone,U.S. President,0,,2010/4/19,2010/7/19,,,FALSE,,,FALSE,FALSE,2010/8/19 15:16,,https://poll.qu.edu/national/release-detail?ReleaseID=3643,general,Sanders,Bernard Sanders,DEM,49,,
103958,59902,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,1483,rv,rv,Live Phone,U.S. President,0,,2010/4/19,2010/7/19,,,FALSE,,,FALSE,FALSE,2010/8/19 15:16,,https://poll.qu.edu/national/release-detail?ReleaseID=3643,general,Trump,Donald Trump,REP,42,,
103960,59902,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,1483,rv,rv,Live Phone,U.S. President,0,,2010/4/19,2010/7/19,,,FALSE,,,FALSE,FALSE,2010/8/19 15:17,,https://poll.qu.edu/national/release-detail?ReleaseID=3643,general,Warren,Elizabeth Warren,DEM,49,,
103960,59902,2020,,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,B+,1483,rv,rv,Live Phone,U.S. President,0,,2010/4/19,2010/7/19,,,FALSE,,,FALSE,FALSE,2010/8/19 15:17,,https://poll.qu.edu/national/release-detail?ReleaseID=3643,general,Trump,Donald Trump,REP,41,,
104362,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:20,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,53,40.367474,-82.996216
104362,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:20,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Trump,Donald Trump,REP,47,40.367474,-82.996216
104367,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Sanders,Bernard Sanders,DEM,52,40.367474,-82.996216
104367,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Trump,Donald Trump,REP,48,40.367474,-82.996216
104368,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Warren,Elizabeth Warren,DEM,51,40.367474,-82.996216
104368,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Trump,Donald Trump,REP,49,40.367474,-82.996216
104369,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Harris,Kamala D. Harris,DEM,50,40.367474,-82.996216
104369,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Trump,Donald Trump,REP,50,40.367474,-82.996216
104370,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Buttigieg,Pete Buttigieg,DEM,50,40.367474,-82.996216
104370,60067,2020,Ohio,1486,Climate Nexus,,,Climate Nexus,506,Climate Nexus,,1112,rv,rv,Online,U.S. President,0,,2010/1/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 15:37,,https://climatenexus.org/wp-content/uploads/Ohio-Poll-Toplines-and-Crosstabs.pdf,general,Trump,Donald Trump,REP,50,40.367474,-82.996216
104328,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Biden,Joseph R. Biden Jr.,DEM,34.6,35.782169,-80.793457
104328,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Trump,Donald Trump,REP,38.4,35.782169,-80.793457
104329,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Warren,Elizabeth Warren,DEM,33,35.782169,-80.793457
104329,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Trump,Donald Trump,REP,39.1,35.782169,-80.793457
104330,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Sanders,Bernard Sanders,DEM,32.5,35.782169,-80.793457
104330,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Trump,Donald Trump,REP,38.8,35.782169,-80.793457
104331,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Harris,Kamala D. Harris,DEM,28.4,35.782169,-80.793457
104331,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Trump,Donald Trump,REP,39.1,35.782169,-80.793457
104332,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Buttigieg,Pete Buttigieg,DEM,27,35.782169,-80.793457
104332,60059,2020,North Carolina,1327,Meredith College,,,Meredith College,423,Meredith College,,998,rv,rv,Live Phone/Online,U.S. President,0,,9/29/19,2010/7/19,,,FALSE,,,FALSE,FALSE,10/14/19 09:27,,https://www.meredith.edu/assets/images/content/meredith_college_poll_report_oct_2019.pdf,general,Trump,Donald Trump,REP,39,35.782169,-80.793457
104066,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Biden,Joseph R. Biden Jr.,DEM,51,35.782169,-80.793457
104066,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Trump,Donald Trump,REP,46,35.782169,-80.793457
104067,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Buttigieg,Pete Buttigieg,DEM,46,35.782169,-80.793457
104067,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Trump,Donald Trump,REP,47,35.782169,-80.793457
104068,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Harris,Kamala D. Harris,DEM,47,35.782169,-80.793457
104068,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Trump,Donald Trump,REP,47,35.782169,-80.793457
104069,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Sanders,Bernard Sanders,DEM,50,35.782169,-80.793457
104069,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Trump,Donald Trump,REP,47,35.782169,-80.793457
104070,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Warren,Elizabeth Warren,DEM,49,35.782169,-80.793457
104070,59917,2020,North Carolina,383,Public Policy Polling,,,Public Policy Polling,263,Public Policy Polling,B,963,v,v,IVR/Text,U.S. President,0,,2010/4/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/9/19 10:16,,https://www.publicpolicypolling.com/wp-content/uploads/2019/10/PPP_Release_NC_100919.pdf,general,Trump,Donald Trump,REP,46,35.782169,-80.793457
103860,59861,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,lv,IVR/Online,U.S. President,0,,2010/3/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/7/19 10:26,,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/trump_vs_clinton_is_still_neck_and_neck,general,Clinton,Hillary Rodham Clinton,DEM,45,,
103860,59861,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,lv,IVR/Online,U.S. President,0,,2010/3/19,2010/6/19,,,FALSE,,,FALSE,FALSE,2010/7/19 10:26,,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/trump_vs_clinton_is_still_neck_and_neck,general,Trump,Donald Trump,REP,45,,
104466,60087,2020,Virginia,534,Virginia Commonwealth University,,,Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,800,a,a,Live Phone,U.S. President,0,,9/23/19,2010/4/19,,,FALSE,,,FALSE,FALSE,10/15/19 09:45,,https://oppo.vcu.edu/media/oppo/Fall2019Release1-1.pdf,general,Biden,Joseph R. Biden Jr.,DEM,52,37.926868,-78.024902
104466,60087,2020,Virginia,534,Virginia Commonwealth University,,,Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,800,a,a,Live Phone,U.S. President,0,,9/23/19,2010/4/19,,,FALSE,,,FALSE,FALSE,10/15/19 09:45,,https://oppo.vcu.edu/media/oppo/Fall2019Release1-1.pdf,general,Trump,Donald Trump,REP,44,37.926868,-78.024902
104467,60087,2020,Virginia,534,Virginia Commonwealth University,,,Virginia Commonwealth University,370,Virginia Commonwealth University,B/C,800,a,a,Live Phone,U.S. President,0,,9/23/19,2010/4/19,,,FALSE,,,FALSE,FALSE,10/15/19 09:45,,https://oppo.vcu.edu/media/oppo/Fall2019Release1-1.pdf,general,Warren,Elizabeth Warren,DEM,51,37.926868,-78.024902
